Mximo;Mnimo;Media;Fechamximo;Fechamnimo;fecha
166;145,718;156;2008-11-0122:15:00;2008-11-01-00:00:00;2008-11-01-00:00:00
346;166,254;222;2008-11-0223:15:00;2008-11-02-00:00:00;2008-11-02-00:00:00
356;289,474;324;2008-11-0319:30:00;2008-11-0312:30:00;2008-11-03-00:00:00
479;340,816;424;2008-11-0416:45:00;2008-11-04-00:00:00;2008-11-04-00:00:00
479;279,206;375;2008-11-05-00:00:00;2008-11-0523:00:00;2008-11-05-00:00:00
356;207,328;258;2008-11-0623:45:00;2008-11-0614:00:00;2008-11-06-00:00:00
418;310,011;382;2008-11-0708:15:00;2008-11-0720:00:00;2008-11-07-00:00:00
331;222,73;258;2008-11-0804:15:00;2008-11-0823:30:00;2008-11-08-00:00:00
223;171,388;198;2008-11-09-00:00:00;2008-11-0921:00:00;2008-11-09-00:00:00
182;140,583;155;2008-11-10-00:00:00;2008-11-1014:15:00;2008-11-10-00:00:00
146;140,583;142;2008-11-11-00:00:00;2008-11-1101:45:00;2008-11-11-00:00:00
141;125,181;134;2008-11-12-00:00:00;2008-11-1212:00:00;2008-11-12-00:00:00
135;114,913;126;2008-11-1304:30:00;2008-11-1315:45:00;2008-11-13-00:00:00
243;114,913;190;2008-11-1417:45:00;2008-11-1404:15:00;2008-11-14-00:00:00
243;207,328;225;2008-11-15-00:00:00;2008-11-1521:30:00;2008-11-15-00:00:00
202;171,388;186;2008-11-16-00:00:00;2008-11-1611:30:00;2008-11-16-00:00:00
192;171,388;177;2008-11-1705:00:00;2008-11-1709:15:00;2008-11-17-00:00:00
171;145,718;156;2008-11-18-00:00:00;2008-11-1820:00:00;2008-11-18-00:00:00
171;125,181;139;2008-11-1923:45:00;2008-11-1916:15:00;2008-11-19-00:00:00
274;171,388;238;2008-11-2020:00:00;2008-11-20-00:00:00;2008-11-20-00:00:00
264;207,328;234;2008-11-21-00:00:00;2008-11-2123:00:00;2008-11-21-00:00:00
212;176,523;200;2008-11-22-00:00:00;2008-11-2216:30:00;2008-11-22-00:00:00
423;207,328;313;2008-11-2323:15:00;2008-11-23-00:00:00;2008-11-23-00:00:00
556;428,097;513;2008-11-2412:00:00;2008-11-24-00:00:00;2008-11-24-00:00:00
857;525,646;724;2008-11-2520:00:00;2008-11-25-00:00:00;2008-11-25-00:00:00
840;571,853;683;2008-11-2600:30:00;2008-11-2623:45:00;2008-11-26-00:00:00
572;397,292;475;2008-11-27-00:00:00;2008-11-2723:30:00;2008-11-27-00:00:00
397;268,938;345;2008-11-28-00:00:00;2008-11-2823:30:00;2008-11-28-00:00:00
341;227,864;292;2008-11-2900:30:00;2008-11-2913:00:00;2008-11-29-00:00:00
274;166,254;244;2008-11-30-00:00:00;2008-11-3022:45:00;2008-11-30-00:00:00
264;202,193;225;2008-12-01-00:00:00;2008-12-0123:30:00;2008-12-01-00:00:00
218;197,059;207;2008-12-0211:15:00;2008-12-0201:15:00;2008-12-02-00:00:00
228;202,193;216;2008-12-0315:45:00;2008-12-03-00:00:00;2008-12-03-00:00:00
346;171,388;246;2008-12-0423:45:00;2008-12-0409:00:00;2008-12-04-00:00:00
541;351,084;441;2008-12-0523:15:00;2008-12-05-00:00:00;2008-12-05-00:00:00
778;546,183;687;2008-12-0619:00:00;2008-12-06-00:00:00;2008-12-06-00:00:00
739;566,719;627;2008-12-07-00:00:00;2008-12-0722:15:00;2008-12-07-00:00:00
623;566,719;599;2008-12-0818:00:00;2008-12-0800:15:00;2008-12-08-00:00:00
628;561,585;594;2008-12-0923:30:00;2008-12-0912:15:00;2008-12-09-00:00:00
756;628,329;721;2008-12-1023:15:00;2008-12-10-00:00:00;2008-12-10-00:00:00
806;755,52;782;2008-12-1121:00:00;2008-12-11-00:00:00;2008-12-11-00:00:00
806;638,598;737;2008-12-12-00:00:00;2008-12-1223:00:00;2008-12-12-00:00:00
639;571,853;597;2008-12-13-00:00:00;2008-12-1323:15:00;2008-12-13-00:00:00
639;530,78;578;2008-12-1423:00:00;2008-12-1406:45:00;2008-12-14-00:00:00
649;582,122;628;2008-12-1502:45:00;2008-12-1523:00:00;2008-12-15-00:00:00
577;505,109;530;2008-12-16-00:00:00;2008-12-1620:15:00;2008-12-16-00:00:00
587;510,243;548;2008-12-1722:45:00;2008-12-17-00:00:00;2008-12-17-00:00:00
699;587,256;622;2008-12-1823:30:00;2008-12-18-00:00:00;2008-12-18-00:00:00
806;699,12;775;2008-12-1912:30:00;2008-12-19-00:00:00;2008-12-19-00:00:00
756;582,122;667;2008-12-20-00:00:00;2008-12-2023:45:00;2008-12-20-00:00:00
582;479,438;532;2008-12-21-00:00:00;2008-12-2122:45:00;2008-12-21-00:00:00
474;412,694;445;2008-12-22-00:00:00;2008-12-2222:45:00;2008-12-22-00:00:00
413;356,218;384;2008-12-23-00:00:00;2008-12-2322:45:00;2008-12-23-00:00:00
356;310,011;329;2008-12-24-00:00:00;2008-12-2421:00:00;2008-12-24-00:00:00
315;274,072;296;2008-12-25-00:00:00;2008-12-2519:30:00;2008-12-25-00:00:00
284;258,669;272;2008-12-26-00:00:00;2008-12-2622:00:00;2008-12-26-00:00:00
264;232,998;247;2008-12-27-00:00:00;2008-12-2710:45:00;2008-12-27-00:00:00
259;243,267;251;2008-12-2800:45:00;2008-12-2820:00:00;2008-12-28-00:00:00
243;238,133;241;2008-12-29-00:00:00;2008-12-2901:15:00;2008-12-29-00:00:00
248;232,998;237;2008-12-3020:45:00;2008-12-3012:45:00;2008-12-30-00:00:00
238;207,328;220;2008-12-3105:45:00;2008-12-3110:30:00;2008-12-31-00:00:00
228;207,328;217;2009-01-0120:00:00;2009-01-01-00:00:00;2009-01-01-00:00:00
228;217,596;224;2009-01-02-00:00:00;2009-01-0215:30:00;2009-01-02-00:00:00
223;186,791;212;2009-01-03-00:00:00;2009-01-0306:00:00;2009-01-03-00:00:00
207;197,059;202;2009-01-04-00:00:00;2009-01-0422:30:00;2009-01-04-00:00:00
202;176,523;188;2009-01-05-00:00:00;2009-01-0510:15:00;2009-01-05-00:00:00
192;150,852;170;2009-01-0600:45:00;2009-01-0613:15:00;2009-01-06-00:00:00
177;140,583;160;2009-01-0719:15:00;2009-01-0714:45:00;2009-01-07-00:00:00
202;109,778;166;2009-01-0814:00:00;2009-01-0812:30:00;2009-01-08-00:00:00
182;109,778;161;2009-01-0910:00:00;2009-01-0909:00:00;2009-01-09-00:00:00
233;94,376;158;2009-01-1005:30:00;2009-01-1002:45:00;2009-01-10-00:00:00
161;145,718;153;2009-01-1105:45:00;2009-01-1120:15:00;2009-01-11-00:00:00
156;140,583;149;2009-01-1207:00:00;2009-01-1223:30:00;2009-01-12-00:00:00
151;140,583;145;2009-01-1307:30:00;2009-01-13-00:00:00;2009-01-13-00:00:00
207;114,913;144;2009-01-1411:15:00;2009-01-1412:45:00;2009-01-14-00:00:00
202;140,583;177;2009-01-1516:30:00;2009-01-1502:00:00;2009-01-15-00:00:00
212;181,657;197;2009-01-1609:15:00;2009-01-1620:30:00;2009-01-16-00:00:00
182;171,388;176;2009-01-17-00:00:00;2009-01-1708:45:00;2009-01-17-00:00:00
192;130,315;172;2009-01-1816:15:00;2009-01-1815:15:00;2009-01-18-00:00:00
171;150,852;161;2009-01-1917:30:00;2009-01-1912:00:00;2009-01-19-00:00:00
325;140,583;210;2009-01-2023:45:00;2009-01-2006:00:00;2009-01-20-00:00:00
361;315,145;342;2009-01-2103:30:00;2009-01-2123:30:00;2009-01-21-00:00:00
320;248,401;290;2009-01-2208:30:00;2009-01-2207:45:00;2009-01-22-00:00:00
387;207,328;316;2009-01-2322:00:00;2009-01-2302:30:00;2009-01-23-00:00:00
942;361,352;590;2009-01-2423:45:00;2009-01-2405:15:00;2009-01-24-00:00:00
1116;947,28;1039;2009-01-2519:15:00;2009-01-25-00:00:00;2009-01-25-00:00:00
1094;857,04;953;2009-01-26-00:00:00;2009-01-2623:15:00;2009-01-26-00:00:00
1066;795;882;2009-01-2723:45:00;2009-01-2708:45:00;2009-01-27-00:00:00
1644;1071,36;1441;2009-01-2820:45:00;2009-01-28-00:00:00;2009-01-28-00:00:00
1639;1471,8;1557;2009-01-29-00:00:00;2009-01-2923:45:00;2009-01-29-00:00:00
1466;1240,56;1327;2009-01-30-00:00:00;2009-01-3023:45:00;2009-01-30-00:00:00
1235;1054,44;1132;2009-01-31-00:00:00;2009-01-3123:00:00;2009-01-31-00:00:00
1060;800,64;900;2009-02-01-00:00:00;2009-02-0122:30:00;2009-02-01-00:00:00
801;710,4;745;2009-02-02-00:00:00;2009-02-0211:30:00;2009-02-02-00:00:00
744;648,866;698;2009-02-03-00:00:00;2009-02-0323:45:00;2009-02-03-00:00:00
649;561,585;604;2009-02-04-00:00:00;2009-02-0420:45:00;2009-02-04-00:00:00
556;464,036;495;2009-02-05-00:00:00;2009-02-0522:00:00;2009-02-05-00:00:00
500;469,17;479;2009-02-0623:30:00;2009-02-0612:45:00;2009-02-06-00:00:00
536;499,975;523;2009-02-0716:15:00;2009-02-07-00:00:00;2009-02-07-00:00:00
551;510,243;534;2009-02-0816:00:00;2009-02-0804:45:00;2009-02-08-00:00:00
649;541,048;596;2009-02-0919:30:00;2009-02-0900:30:00;2009-02-09-00:00:00
1038;643,732;812;2009-02-1023:15:00;2009-02-10-00:00:00;2009-02-10-00:00:00
1370;1043,16;1227;2009-02-1123:15:00;2009-02-11-00:00:00;2009-02-11-00:00:00
1536;1359;1405;2009-02-1223:45:00;2009-02-1211:30:00;2009-02-12-00:00:00
1812;1530,84;1700;2009-02-1312:30:00;2009-02-1323:45:00;2009-02-13-00:00:00
1526;1139,04;1299;2009-02-14-00:00:00;2009-02-1423:15:00;2009-02-14-00:00:00
1133;896,52;996;2009-02-15-00:00:00;2009-02-1522:30:00;2009-02-15-00:00:00
891;721,68;817;2009-02-16-00:00:00;2009-02-1623:30:00;2009-02-16-00:00:00
722;592,39;647;2009-02-17-00:00:00;2009-02-1723:00:00;2009-02-17-00:00:00
592;551,317;564;2009-02-18-00:00:00;2009-02-1810:00:00;2009-02-18-00:00:00
577;474,304;529;2009-02-1904:00:00;2009-02-1923:15:00;2009-02-19-00:00:00
474;376,755;423;2009-02-20-00:00:00;2009-02-2023:15:00;2009-02-20-00:00:00
377;351,084;364;2009-02-21-00:00:00;2009-02-2117:15:00;2009-02-21-00:00:00
351;330,548;341;2009-02-22-00:00:00;2009-02-2215:15:00;2009-02-22-00:00:00
331;304,877;319;2009-02-23-00:00:00;2009-02-2310:45:00;2009-02-23-00:00:00
325;299,743;313;2009-02-2415:30:00;2009-02-2407:45:00;2009-02-24-00:00:00
325;258,669;280;2009-02-25-00:00:00;2009-02-2509:15:00;2009-02-25-00:00:00
269;232,998;251;2009-02-26-00:00:00;2009-02-2622:45:00;2009-02-26-00:00:00
279;227,864;250;2009-02-2719:00:00;2009-02-2706:00:00;2009-02-27-00:00:00
289;263,803;278;2009-02-2816:00:00;2009-02-2809:00:00;2009-02-28-00:00:00
295;279,206;288;2009-03-01-00:00:00;2009-03-0113:45:00;2009-03-01-00:00:00
284;253,535;265;2009-03-02-00:00:00;2009-03-0210:45:00;2009-03-02-00:00:00
269;238,133;253;2009-03-0300:15:00;2009-03-0312:00:00;2009-03-03-00:00:00
254;227,864;245;2009-03-04-00:00:00;2009-03-0419:30:00;2009-03-04-00:00:00
274;227,864;245;2009-03-0523:00:00;2009-03-0500:15:00;2009-03-05-00:00:00
387;268,938;332;2009-03-0623:45:00;2009-03-06-00:00:00;2009-03-06-00:00:00
562;387,023;453;2009-03-0723:45:00;2009-03-07-00:00:00;2009-03-07-00:00:00
964;561,585;762;2009-03-0823:30:00;2009-03-08-00:00:00;2009-03-08-00:00:00
1128;969,84;1068;2009-03-0920:30:00;2009-03-0900:15:00;2009-03-09-00:00:00
1111;834,48;952;2009-03-10-00:00:00;2009-03-1022:30:00;2009-03-10-00:00:00
840;670,92;744;2009-03-11-00:00:00;2009-03-1123:15:00;2009-03-11-00:00:00
665;576,988;612;2009-03-12-00:00:00;2009-03-1223:30:00;2009-03-12-00:00:00
582;520,512;551;2009-03-13-00:00:00;2009-03-1323:15:00;2009-03-13-00:00:00
526;479,438;502;2009-03-14-00:00:00;2009-03-1418:30:00;2009-03-14-00:00:00
490;443,499;463;2009-03-15-00:00:00;2009-03-1521:30:00;2009-03-15-00:00:00
443;376,755;431;2009-03-16-00:00:00;2009-03-1618:45:00;2009-03-16-00:00:00
428;387,023;408;2009-03-1701:15:00;2009-03-1722:15:00;2009-03-17-00:00:00
392;366,487;376;2009-03-1800:45:00;2009-03-1815:45:00;2009-03-18-00:00:00
366;330,548;350;2009-03-19-00:00:00;2009-03-1922:00:00;2009-03-19-00:00:00
336;304,877;320;2009-03-2003:00:00;2009-03-2019:00:00;2009-03-20-00:00:00
325;304,877;310;2009-03-2119:45:00;2009-03-2101:15:00;2009-03-21-00:00:00
320;263,803;284;2009-03-22-00:00:00;2009-03-2217:45:00;2009-03-22-00:00:00
269;227,864;256;2009-03-2300:30:00;2009-03-2322:00:00;2009-03-23-00:00:00
223;171,388;206;2009-03-24-00:00:00;2009-03-2409:45:00;2009-03-24-00:00:00
207;191,925;199;2009-03-2521:15:00;2009-03-25-00:00:00;2009-03-25-00:00:00
202;176,523;193;2009-03-2615:15:00;2009-03-2611:00:00;2009-03-26-00:00:00
197;171,388;181;2009-03-27-00:00:00;2009-03-2710:15:00;2009-03-27-00:00:00
182;145,718;169;2009-03-2808:00:00;2009-03-2806:45:00;2009-03-28-00:00:00
166;150,852;158;2009-03-29-00:00:00;2009-03-2911:30:00;2009-03-29-00:00:00
171;161,12;166;2009-03-3014:15:00;2009-03-30-00:00:00;2009-03-30-00:00:00
171;161,12;166;2009-03-31-00:00:00;2009-03-3112:00:00;2009-03-31-00:00:00
161;125,181;150;2009-04-01-00:00:00;2009-04-0115:30:00;2009-04-01-00:00:00
166;125,181;146;2009-04-0202:00:00;2009-04-0216:30:00;2009-04-02-00:00:00
171;104,644;145;2009-04-0312:00:00;2009-04-0311:00:00;2009-04-03-00:00:00
146;130,315;139;2009-04-04-00:00:00;2009-04-0405:15:00;2009-04-04-00:00:00
187;125,181;135;2009-04-0514:00:00;2009-04-0507:30:00;2009-04-05-00:00:00
161;89,242;134;2009-04-0616:15:00;2009-04-0623:15:00;2009-04-06-00:00:00
166;104,644;136;2009-04-07-00:00:00;2009-04-0714:15:00;2009-04-07-00:00:00
166;145,718;154;2009-04-0820:45:00;2009-04-08-00:00:00;2009-04-08-00:00:00
161;140,583;155;2009-04-0902:30:00;2009-04-0922:45:00;2009-04-09-00:00:00
146;125,181;140;2009-04-1000:30:00;2009-04-1009:00:00;2009-04-10-00:00:00
310;150,852;200;2009-04-1123:30:00;2009-04-11-00:00:00;2009-04-11-00:00:00
397;310,011;349;2009-04-1211:30:00;2009-04-12-00:00:00;2009-04-12-00:00:00
325;284,34;305;2009-04-13-00:00:00;2009-04-1321:00:00;2009-04-13-00:00:00
284;258,669;266;2009-04-14-00:00:00;2009-04-1411:30:00;2009-04-14-00:00:00
269;232,998;252;2009-04-15-00:00:00;2009-04-1514:15:00;2009-04-15-00:00:00
377;263,803;343;2009-04-1614:00:00;2009-04-16-00:00:00;2009-04-16-00:00:00
387;361,352;376;2009-04-1711:45:00;2009-04-1702:45:00;2009-04-17-00:00:00
377;351,084;366;2009-04-18-00:00:00;2009-04-1817:45:00;2009-04-18-00:00:00
356;294,608;326;2009-04-19-00:00:00;2009-04-1910:15:00;2009-04-19-00:00:00
300;274,072;286;2009-04-20-00:00:00;2009-04-2015:45:00;2009-04-20-00:00:00
284;253,535;272;2009-04-2106:00:00;2009-04-2120:00:00;2009-04-21-00:00:00
254;197,059;221;2009-04-22-00:00:00;2009-04-2219:45:00;2009-04-22-00:00:00
228;130,315;189;2009-04-2323:15:00;2009-04-2307:30:00;2009-04-23-00:00:00
202;150,852;180;2009-04-2418:30:00;2009-04-2402:45:00;2009-04-24-00:00:00
218;171,388;196;2009-04-2514:00:00;2009-04-25-00:00:00;2009-04-25-00:00:00
218;202,193;209;2009-04-2617:45:00;2009-04-26-00:00:00;2009-04-26-00:00:00
254;166,254;228;2009-04-2719:45:00;2009-04-2710:45:00;2009-04-27-00:00:00
264;238,133;256;2009-04-2808:00:00;2009-04-2823:15:00;2009-04-28-00:00:00
233;202,193;220;2009-04-29-00:00:00;2009-04-2923:30:00;2009-04-29-00:00:00
202;171,388;189;2009-04-30-00:00:00;2009-04-3019:15:00;2009-04-30-00:00:00
177;161,12;171;2009-05-01-00:00:00;2009-05-0116:30:00;2009-05-01-00:00:00
197;171,388;181;2009-05-0217:30:00;2009-05-02-00:00:00;2009-05-02-00:00:00
202;176,523;189;2009-05-0302:30:00;2009-05-0319:15:00;2009-05-03-00:00:00
182;161,12;168;2009-05-0401:15:00;2009-05-0413:45:00;2009-05-04-00:00:00
161;145,718;153;2009-05-05-00:00:00;2009-05-0510:45:00;2009-05-05-00:00:00
156;145,718;152;2009-05-06-00:00:00;2009-05-0622:15:00;2009-05-06-00:00:00
161;135,449;146;2009-05-0701:30:00;2009-05-0722:45:00;2009-05-07-00:00:00
156;130,315;141;2009-05-0805:30:00;2009-05-0820:15:00;2009-05-08-00:00:00
146;125,181;136;2009-05-0900:30:00;2009-05-0911:30:00;2009-05-09-00:00:00
135;114,913;125;2009-05-1014:45:00;2009-05-1009:00:00;2009-05-10-00:00:00
202;125,181;150;2009-05-1123:15:00;2009-05-1105:30:00;2009-05-11-00:00:00
233;191,925;218;2009-05-1211:45:00;2009-05-1203:00:00;2009-05-12-00:00:00
218;197,059;208;2009-05-1312:30:00;2009-05-1323:45:00;2009-05-13-00:00:00
336;191,925;221;2009-05-1423:30:00;2009-05-1402:15:00;2009-05-14-00:00:00
346;253,535;288;2009-05-15-00:00:00;2009-05-1523:15:00;2009-05-15-00:00:00
254;176,523;221;2009-05-16-00:00:00;2009-05-1623:45:00;2009-05-16-00:00:00
187;145,718;164;2009-05-1701:15:00;2009-05-1715:30:00;2009-05-17-00:00:00
197;104,644;149;2009-05-1819:15:00;2009-05-1818:00:00;2009-05-18-00:00:00
151;125,181;143;2009-05-1903:45:00;2009-05-1922:30:00;2009-05-19-00:00:00
135;89,242;109;2009-05-2009:00:00;2009-05-2023:00:00;2009-05-20-00:00:00
100;89,242;94;2009-05-2102:15:00;2009-05-21-00:00:00;2009-05-21-00:00:00
146;78,973;108;2009-05-2220:45:00;2009-05-2209:30:00;2009-05-22-00:00:00
141;109,778;127;2009-05-2302:45:00;2009-05-2322:15:00;2009-05-23-00:00:00
161;84,108;126;2009-05-2417:15:00;2009-05-2416:00:00;2009-05-24-00:00:00
284;140,583;229;2009-05-2513:00:00;2009-05-2501:30:00;2009-05-25-00:00:00
320;232,998;271;2009-05-2601:45:00;2009-05-2623:30:00;2009-05-26-00:00:00
233;171,388;200;2009-05-27-00:00:00;2009-05-2714:00:00;2009-05-27-00:00:00
182;145,718;167;2009-05-28-00:00:00;2009-05-2820:30:00;2009-05-28-00:00:00
151;125,181;141;2009-05-2913:15:00;2009-05-2923:00:00;2009-05-29-00:00:00
125;99,51;115;2009-05-30-00:00:00;2009-05-3019:00:00;2009-05-30-00:00:00
110;89,242;102;2009-05-3102:30:00;2009-05-31-00:00:00;2009-05-31-00:00:00
94;68,705;84;2009-06-01-00:00:00;2009-06-0120:45:00;2009-06-01-00:00:00
89;63,571;80;2009-06-02-00:00:00;2009-06-0210:15:00;2009-06-02-00:00:00
89;58,437;80;2009-06-0303:30:00;2009-06-0310:45:00;2009-06-03-00:00:00
89;68,705;81;2009-06-0414:00:00;2009-06-0402:45:00;2009-06-04-00:00:00
105;63,571;76;2009-06-0505:00:00;2009-06-0504:15:00;2009-06-05-00:00:00
94;73,839;84;2009-06-0612:15:00;2009-06-0604:15:00;2009-06-06-00:00:00
125;63,571;100;2009-06-0709:30:00;2009-06-0707:15:00;2009-06-07-00:00:00
110;89,242;98;2009-06-0804:45:00;2009-06-0812:00:00;2009-06-08-00:00:00
115;63,571;92;2009-06-0905:00:00;2009-06-0910:30:00;2009-06-09-00:00:00
94;78,973;89;2009-06-10-00:00:00;2009-06-1012:00:00;2009-06-10-00:00:00
94;58,437;81;2009-06-1100:45:00;2009-06-11-00:00:00;2009-06-11-00:00:00
89;63,571;70;2009-06-1221:45:00;2009-06-1206:15:00;2009-06-12-00:00:00
74;53,303;66;2009-06-1300:45:00;2009-06-1310:00:00;2009-06-13-00:00:00
74;37,9;64;2009-06-1414:45:00;2009-06-1423:45:00;2009-06-14-00:00:00
89;36,88;64;2009-06-1501:30:00;2009-06-15-00:00:00;2009-06-15-00:00:00
79;58,437;71;2009-06-1609:45:00;2009-06-16-00:00:00;2009-06-16-00:00:00
100;73,839;85;2009-06-1722:00:00;2009-06-17-00:00:00;2009-06-17-00:00:00
135;89,242;108;2009-06-1802:45:00;2009-06-1801:45:00;2009-06-18-00:00:00
130;99,51;116;2009-06-1902:30:00;2009-06-1923:30:00;2009-06-19-00:00:00
110;68,705;91;2009-06-2000:30:00;2009-06-2023:30:00;2009-06-20-00:00:00
94;68,705;80;2009-06-2101:30:00;2009-06-2109:30:00;2009-06-21-00:00:00
89;68,705;79;2009-06-2203:00:00;2009-06-2210:00:00;2009-06-22-00:00:00
89;58,437;74;2009-06-2317:30:00;2009-06-2302:30:00;2009-06-23-00:00:00
110;73,839;95;2009-06-2419:45:00;2009-06-24-00:00:00;2009-06-24-00:00:00
120;68,705;97;2009-06-2507:00:00;2009-06-2505:30:00;2009-06-25-00:00:00
105;89,242;98;2009-06-2612:15:00;2009-06-2604:30:00;2009-06-26-00:00:00
115;68,705;93;2009-06-2721:15:00;2009-06-2714:30:00;2009-06-27-00:00:00
115;94,376;101;2009-06-2812:30:00;2009-06-2800:45:00;2009-06-28-00:00:00
105;89,242;96;2009-06-2918:15:00;2009-06-29-00:00:00;2009-06-29-00:00:00
110;63,571;77;2009-06-3004:15:00;2009-06-3002:45:00;2009-06-30-00:00:00
130;68,705;100;2009-07-0101:30:00;2009-07-0108:30:00;2009-07-01-00:00:00
110;94,376;101;2009-07-0202:15:00;2009-07-0210:45:00;2009-07-02-00:00:00
110;89,242;103;2009-07-0314:15:00;2009-07-0300:30:00;2009-07-03-00:00:00
105;89,242;97;2009-07-0405:30:00;2009-07-04-00:00:00;2009-07-04-00:00:00
100;84,108;94;2009-07-05-00:00:00;2009-07-0520:30:00;2009-07-05-00:00:00
94;73,839;87;2009-07-0603:45:00;2009-07-0609:45:00;2009-07-06-00:00:00
94;73,839;85;2009-07-0706:15:00;2009-07-0703:00:00;2009-07-07-00:00:00
94;68,705;83;2009-07-0812:00:00;2009-07-0823:45:00;2009-07-08-00:00:00
89;68,705;81;2009-07-0902:30:00;2009-07-09-00:00:00;2009-07-09-00:00:00
94;68,705;84;2009-07-1014:00:00;2009-07-10-00:00:00;2009-07-10-00:00:00
94;63,571;81;2009-07-1100:15:00;2009-07-1113:45:00;2009-07-11-00:00:00
100;53,303;79;2009-07-1219:15:00;2009-07-1210:15:00;2009-07-12-00:00:00
115;48,168;80;2009-07-1305:30:00;2009-07-1304:30:00;2009-07-13-00:00:00
79;58,437;69;2009-07-1402:00:00;2009-07-1410:00:00;2009-07-14-00:00:00
89;63,571;78;2009-07-1506:30:00;2009-07-15-00:00:00;2009-07-15-00:00:00
89;53,303;75;2009-07-1606:00:00;2009-07-1623:30:00;2009-07-16-00:00:00
69;48,168;60;2009-07-1701:45:00;2009-07-1700:15:00;2009-07-17-00:00:00
74;48,168;59;2009-07-1822:00:00;2009-07-18-00:00:00;2009-07-18-00:00:00
94;63,571;82;2009-07-1917:45:00;2009-07-1900:15:00;2009-07-19-00:00:00
94;63,571;76;2009-07-20-00:00:00;2009-07-2010:15:00;2009-07-20-00:00:00
89;68,705;81;2009-07-2107:45:00;2009-07-2110:45:00;2009-07-21-00:00:00
89;53,303;76;2009-07-2202:15:00;2009-07-2217:30:00;2009-07-22-00:00:00
79;53,303;68;2009-07-23-00:00:00;2009-07-2320:30:00;2009-07-23-00:00:00
64;43,034;57;2009-07-24-00:00:00;2009-07-2423:30:00;2009-07-24-00:00:00
69;36,88;54;2009-07-2507:30:00;2009-07-2506:00:00;2009-07-25-00:00:00
64;48,168;56;2009-07-2602:15:00;2009-07-2610:45:00;2009-07-26-00:00:00
79;43,034;55;2009-07-2709:45:00;2009-07-2700:45:00;2009-07-27-00:00:00
79;53,303;64;2009-07-2820:45:00;2009-07-2813:30:00;2009-07-28-00:00:00
74;43,034;62;2009-07-29-00:00:00;2009-07-2922:45:00;2009-07-29-00:00:00
69;43,034;58;2009-07-3022:30:00;2009-07-30-00:00:00;2009-07-30-00:00:00
74;53,303;64;2009-07-3119:15:00;2009-07-3116:30:00;2009-07-31-00:00:00
69;48,168;61;2009-08-01-00:00:00;2009-08-0112:00:00;2009-08-01-00:00:00
;;;;;2009-08-02-00:00:00
;;;;;2009-08-03-00:00:00
;;;;;2009-08-04-00:00:00
;;;;;2009-08-05-00:00:00
;;;;;2009-08-06-00:00:00
;;;;;2009-08-07-00:00:00
;;;;;2009-08-08-00:00:00
;;;;;2009-08-09-00:00:00
;;;;;2009-08-10-00:00:00
89;68,705;83;2009-08-1110:45:00;2009-08-1122:30:00;2009-08-11-00:00:00
84;63,571;76;2009-08-1204:30:00;2009-08-1210:15:00;2009-08-12-00:00:00
79;63,571;70;2009-08-1307:00:00;2009-08-1308:45:00;2009-08-13-00:00:00
74;53,303;67;2009-08-1404:45:00;2009-08-1415:45:00;2009-08-14-00:00:00
74;48,168;63;2009-08-1520:00:00;2009-08-1513:45:00;2009-08-15-00:00:00
89;48,168;65;2009-08-1608:30:00;2009-08-1610:45:00;2009-08-16-00:00:00
74;53,303;63;2009-08-1720:15:00;2009-08-1719:00:00;2009-08-17-00:00:00
69;48,168;57;2009-08-18-00:00:00;2009-08-18-00:00:00;2009-08-18-00:00:00
64;37,9;52;2009-08-19-00:00:00;2009-08-1920:00:00;2009-08-19-00:00:00
53;36,88;46;2009-08-20-00:00:00;2009-08-2011:30:00;2009-08-20-00:00:00
58;36,88;45;2009-08-2106:15:00;2009-08-2119:00:00;2009-08-21-00:00:00
74;31,78;45;2009-08-2223:45:00;2009-08-2222:30:00;2009-08-22-00:00:00
79;37,9;53;2009-08-23-00:00:00;2009-08-2314:30:00;2009-08-23-00:00:00
89;37,9;61;2009-08-2408:15:00;2009-08-2406:30:00;2009-08-24-00:00:00
64;48,168;60;2009-08-25-00:00:00;2009-08-2519:00:00;2009-08-25-00:00:00
69;53,303;62;2009-08-2604:30:00;2009-08-2615:15:00;2009-08-26-00:00:00
100;31,78;59;2009-08-2718:45:00;2009-08-2709:45:00;2009-08-27-00:00:00
58;32,8;47;2009-08-28-00:00:00;2009-08-2822:15:00;2009-08-28-00:00:00
74;37,9;49;2009-08-2900:30:00;2009-08-2915:30:00;2009-08-29-00:00:00
64;48,168;56;2009-08-3015:30:00;2009-08-30-00:00:00;2009-08-30-00:00:00
64;48,168;59;2009-08-31-00:00:00;2009-08-3112:00:00;2009-08-31-00:00:00
64;37,9;50;2009-09-0116:00:00;2009-09-0105:45:00;2009-09-01-00:00:00
64;43,034;55;2009-09-0206:15:00;2009-09-0214:30:00;2009-09-02-00:00:00
58;48,168;54;2009-09-03-00:00:00;2009-09-0308:30:00;2009-09-03-00:00:00
58;43,034;52;2009-09-0401:45:00;2009-09-0411:00:00;2009-09-04-00:00:00
64;43,034;54;2009-09-0506:30:00;2009-09-0510:00:00;2009-09-05-00:00:00
74;53,303;64;2009-09-0620:15:00;2009-09-0613:45:00;2009-09-06-00:00:00
69;53,303;62;2009-09-07-00:00:00;2009-09-0712:15:00;2009-09-07-00:00:00
